47,-0.38
47,-0.38
48,-0.39
48,-0.40
48,-0.35
50,-0.31
50,-0.32
50,-0.39
51,-0.42
51,-0.38
51,-0.34
51,-0.37
51,-0.44
52,-0.48
52,-0.50
52,-0.51
53,-0.48
53,-0.47
53,-0.45
53,-0.51
53,-0.56
54,-0.57
54,-0.61
54,-0.66
54,-0.60
54,-0.57
55,-0.58
55,-0.64
55,-0.56
56,-0.60
56,-0.61
56,-0.67
57,-0.66
57,-0.60
57,-0.53
57,-0.42
57,-0.38
58,-0.33
58,-0.30
58,-0.28
60,-0.30
60,-0.27
60,-0.32
61,-0.36
61,-0.43
61,-0.39
61,-0.36
61,-0.31
62,-0.30
62,-0.23
62,-0.25
63,-0.26
63,-0.29
64,-0.30
64,-0.28
64,-0.26
65,-0.32
65,-0.32
65,-0.27
66,-0.24
66,-0.23
67,-0.13
67,-0.15
67,-0.19
68,-0.21
68,-0.13
68,-0.07
70,-0.04
70,-0.02
70,-0.01
70,0.03
70,-0.03
71,-0.08
71,-0.08
71,-0.10
72,-0.16
72,-0.25
72,-0.28
73,-0.22
73,-0.19
74,-0.20
74,-0.17
74,-0.16
75,-0.21
75,-0.31
76,-0.36
76,-0.43
76,-0.51
77,-0.55
77,-0.52
77,-0.47
77,-0.45
77,-0.43
78,-0.38
78,-0.29
78,-0.26
80,-0.32
80,-0.37
80,-0.31
81,-0.26
81,-0.28
81,-0.39
82,-0.38
82,-0.31
82,-0.21
82,-0.15
82,-0.17
83,-0.21
83,-0.29
83,-0.32
84,-0.36
84,-0.34
84,-0.36
84,-0.41
84,-0.44
85,-0.52
85,-0.61
85,-0.73
85,-0.75
85,-0.71
86,-0.71
86,-0.73
86,-0.66
87,-0.62
87,-0.50
87,-0.52
88,-0.45
88,-0.44
88,-0.39
88,-0.33
88,-0.31
90,-0.26
90,-0.21
90,-0.18
91,-0.20
91,-0.23
91,-0.26
92,-0.21
92,-0.19
92,-0.18
93,-0.20
93,-0.22
93,-0.25
93,-0.28
93,-0.35
94,-0.38
94,-0.45
94,-0.49
95,-0.55
95,-0.62
96,-0.70
96,-0.69
96,-0.63
97,-0.53
97,-0.51
97,-0.43
98,-0.40
98,-0.39
98,-0.38
98,-0.41
98,-0.46
100,-0.45
100,-0.30
100,-0.26
100,-0.21
100,-0.23
100,-0.42
100,-0.68
100,-1.02
100,-1.36
100,-1.79
100,-2.34
100,-2.88
100,-3.54
100,-4.35
100,-5.14
100,-5.99
100,-6.93
100,-7.91
100,-8.86
100,-9.85
100,-10.83
100,-12.07
100,-13.27
100,-14.44
100,-15.73
100,-16.94
100,-18.20
100,-19.60
100,-21.00
100,-22.37
100,-23.71
100,-25.21
100,-26.77
100,-28.23
100,-29.89
100,-31.41
100,-32.92
100,-34.49
100,-36.22
100,-37.72
100,-39.27
100,-40.93
100,-42.51
100,-44.22
100,-45.79
100,-47.50
100,-49.11
100,-50.72
100,-52.59
100,-54.25
100,-55.92
100,-57.58
100,-59.37
100,-61.03
100,-62.80
100,-64.62
100,-66.26
100,-67.94
100,-69.76
100,-71.57
100,-73.27
100,-74.96
100,-76.83
100,-78.58
100,-80.45
100,-82.25
100,-83.92
100,-85.57
100,-87.21
100,-89.04
0,-89.04
1,-92.29
1,-94.87
1,-95.23
1,-96.15
1,-97.23
2,-98.36
2,-99.16
2,-99.84
2,-100.37
2,-100.79
2,-100.97
3,-100.99
3,-100.84
3,-100.46
4,-100.04
4,-99.53
4,-98.92
4,-98.09
4,-97.32
5,-96.47
5,-95.60
5,-94.63
5,-93.76
5,-92.77
6,-91.74
6,-90.70
7,-89.74
7,-88.81
8,-87.99
8,-87.16
10,-86.45
10,-85.85
10,-85.44
10,-85.12
10,-84.96
11,-84.94
11,-85.06
12,-85.20
12,-85.36
13,-85.57
13,-85.85
14,-86.07
14,-86.38
15,-86.74
15,-87.20
16,-87.68
16,-88.11
17,-88.50
17,-88.85
18,-89.18
18,-89.44
18,-89.58
18,-89.75
18,-89.90
20,-90.01
20,-90.14
20,-90.27
20,-90.35
20,-90.35
21,-90.40
21,-90.40
21,-90.38
22,-90.29
22,-90.19
22,-90.13
23,-90.01
23,-89.86
23,-89.74
23,-89.67
24,-89.62
24,-89.68
24,-89.75
25,-89.68
25,-89.59
25,-89.57
26,-89.65
26,-89.73
26,-89.80
27,-89.72
27,-89.64
27,-89.53
28,-89.45
28,-89.45
28,-89.53
30,-89.68
30,-89.88
30,-89.98
31,-90.12
31,-90.16
31,-90.22
32,-90.25
32,-90.22
32,-90.23
33,-90.23
33,-90.15
33,-90.05
33,-89.96
34,-89.92
34,-89.91
34,-89.90
35,-89.88
35,-89.87
35,-89.78
35,-89.73
36,-89.71
36,-89.72
36,-89.80
37,-89.86
37,-89.85
37,-89.80
38,-89.85
38,-90.01
38,-90.18
40,-90.28
40,-90.44
40,-90.54
41,-90.58
41,-90.57
41,-90.55
42,-90.50
42,-90.44
42,-90.39
42,-90.33
43,-90.23
43,-90.20
43,-90.08
44,-89.94
44,-89.85
44,-89.84
44,-89.79
45,-89.68
45,-89.57
45,-89.51
46,-89.50
46,-89.57
46,-89.62
46,-89.65
46,-89.71
46,-89.77
46,-89.77
46,-89.79
46,-89.84
46,-89.86
46,-89.88
46,-89.97
46,-90.09
46,-90.19
46,-90.22
46,-90.20
47,-90.12
47,-90.04
47,-89.96
48,-89.81
48,-89.75
48,-89.74
48,-89.70
50,-89.71
50,-89.72
50,-89.64
51,-89.49
51,-89.34
51,-89.25
51,-89.29
52,-89.43
52,-89.65
52,-89.76
52,-89.80
52,-89.79
52,-89.82
53,-89.78
53,-89.73
53,-89.73
54,-89.71
54,-89.64
54,-89.56
55,-89.60
55,-89.66
55,-89.63
56,-89.65
56,-89.61
56,-89.56
57,-89.51
57,-89.45
57,-89.38
57,-89.32
58,-89.27
58,-89.20
58,-89.15
60,-89.12
60,-89.11
60,-89.22
60,-89.38
60,-89.50
60,-89.64
60,-89.72
61,-89.74
61,-89.79
61,-89.88
62,-89.91
62,-89.95
62,-90.01
63,-90.00
63,-89.99
63,-90.02
64,-90.11
64,-90.13
64,-90.05
65,-89.95
65,-89.96
65,-89.95
65,-89.92
66,-89.93
66,-89.84
66,-89.72
67,-89.62
67,-89.54
67,-89.49
67,-89.55
68,-89.62
68,-89.69
68,-89.82
70,-89.98
70,-90.04
70,-90.09
71,-90.10
71,-90.16
71,-90.21
72,-90.22
72,-90.22
72,-90.23
72,-90.30
72,-90.36
72,-90.39
72,-90.40
73,-90.34
73,-90.30
73,-90.25
74,-90.24
74,-90.19
74,-90.00
75,-89.79
75,-89.74
75,-89.72
75,-89.73
76,-89.80
76,-89.80
76,-89.87
77,-89.94
77,-90.04
77,-90.14
77,-90.20
78,-90.16
78,-90.06
78,-90.02
80,-90.07
80,-90.18
80,-90.22
81,-90.31
81,-90.43
81,-90.54
82,-90.59
82,-90.61
82,-90.57
83,-90.54
83,-90.42
83,-90.36
83,-90.30
83,-90.20
83,-90.09
83,-90.03
84,-90.02
84,-90.02
84,-89.90
84,-89.81
85,-89.75
85,-89.75
85,-89.74
86,-89.70
86,-89.70
86,-89.71
86,-89.69
87,-89.68
87,-89.70
87,-89.74
88,-89.79
88,-89.87
88,-89.98
90,-90.06
90,-90.13
90,-90.17
91,-90.21
91,-90.17
91,-90.13
92,-90.09
92,-90.05
92,-90.03
92,-90.02
92,-90.06
92,-90.08
92,-90.05
93,-90.00
93,-89.99
93,-89.96
94,-89.92
94,-89.89
94,-89.87
94,-89.86
95,-89.88
95,-89.88
95,-89.90
96,-89.94
96,-90.05
96,-90.08
97,-90.13
97,-90.20
97,-90.27
98,-90.31
98,-90.37
98,-90.44
98,-90.38
100,-90.25
100,-90.14
100,-90.10
100,-90.00
100,-89.94
100,-89.94
100,-89.94
100,-90.14
100,-90.40
100,-90.71
100,-91.14
100,-91.71
100,-92.34
100,-93.05
100,-93.80
100,-94.59
100,-95.38
100,-96.40
100,-97.32
100,-98.33
100,-99.33
100,-100.47
100,-101.69
100,-102.86
100,-104.15
100,-105.35
100,-106.57
100,-107.97
100,-109.22
100,-110.43
100,-111.81
100,-113.10
100,-114.48
100,-115.85
100,-117.39
100,-118.78
100,-120.20
100,-121.86
100,-123.35
100,-124.83
100,-126.45
100,-127.92
100,-129.56
100,-131.19
100,-132.73
100,-134.28
100,-135.96
100,-137.59
100,-139.13
100,-140.81
100,-142.40
100,-143.99
100,-145.82
100,-147.48
100,-149.16
100,-150.85
100,-152.59
100,-154.28
100,-155.89
100,-157.68
100,-159.34
100,-161.08
100,-162.86
100,-164.49
100,-166.12
100,-167.87
100,-169.69
100,-171.34
100,-173.20
100,-174.98
100,-176.76
100,-178.82
100,-180.69
0,-180.69
1,-184.06
1,-185.75
1,-187.18
1,-188.61
2,-189.90
2,-190.91
2,-191.72
2,-192.36
2,-193.01
2,-193.59
3,-194.11
3,-194.61
3,-195.22
4,-195.71
4,-196.25
4,-196.84
5,-197.38
5,-197.88
5,-198.34
6,-198.83
6,-199.26
7,-199.76
7,-200.20
7,-200.74
7,-201.18
7,-201.66
7,-202.24
7,-202.90
8,-203.54
8,-204.19
10,-204.75
10,-205.37
11,-206.02
11,-206.43
11,-206.78
12,-207.10
12,-207.25
12,-207.30
13,-207.32
13,-207.26
13,-207.13
13,-206.95
14,-206.81
14,-206.62
14,-206.39
14,-206.17
15,-206.00
15,-205.87
15,-205.65
15,-205.49
16,-205.42
16,-205.37
16,-205.36
16,-205.35
17,-205.31
17,-205.31
17,-205.29
17,-205.26
18,-205.30
18,-205.42
18,-205.46
18,-205.44
20,-205.44
20,-205.57
20,-205.66
20,-205.64
21,-205.61
21,-205.52
21,-205.37
21,-205.21
22,-205.10
22,-205.03
22,-205.09
22,-205.08
22,-205.08
23,-205.03
23,-204.99
23,-205.01
23,-205.05
24,-205.15
24,-205.31
24,-205.39
24,-205.45
25,-205.55
25,-205.64
25,-205.68
26,-205.68
26,-205.69
26,-205.71
26,-205.75
27,-205.72
27,-205.63
27,-205.54
27,-205.34
28,-205.19
30,-205.13
30,-205.15
30,-205.05
30,-204.98
31,-204.97
31,-204.93
31,-204.88
31,-204.85
31,-204.85
32,-204.88
32,-204.96
32,-205.07
33,-205.23
34,-205.35
34,-205.38
34,-205.41
35,-205.38
35,-205.48
35,-205.59
35,-205.67
36,-205.70
36,-205.77
36,-205.85
36,-205.80
37,-205.71
38,-205.59
38,-205.44
38,-205.32
38,-205.18
40,-205.08
40,-205.07
40,-205.02
40,-204.99
41,-204.96
42,-205.04
42,-205.13
42,-205.22
42,-205.31
43,-205.45
43,-205.49
43,-205.48
44,-205.51
44,-205.54
44,-205.58
44,-205.64
45,-205.72
45,-205.83
45,-205.95
45,-205.96
46,-205.95
46,-205.88
46,-205.75
46,-205.54
46,-205.33
47,-205.18
47,-205.13
47,-205.20
47,-205.22
47,-205.17
48,-205.09
48,-205.10
48,-205.14
48,-205.26
50,-205.38
50,-205.44
50,-205.56
51,-205.64
51,-205.77
51,-205.97
51,-206.14
52,-206.24
52,-206.19
52,-206.11
52,-206.07
53,-206.04
53,-205.95
53,-205.76
53,-205.58
53,-205.44
54,-205.39
54,-205.40
54,-205.37
54,-205.32
55,-205.23
56,-205.11
56,-205.00
56,-205.01
56,-205.08
57,-205.15
57,-205.24
57,-205.29
57,-205.37
58,-205.47
58,-205.62
58,-205.81
58,-205.89
60,-206.05
60,-206.14
60,-206.23
60,-206.17
61,-206.10
61,-206.03
61,-206.05
61,-205.97
62,-205.89
62,-205.74
62,-205.57
62,-205.41
63,-205.34
63,-205.28
63,-205.26
63,-205.31
63,-205.29
64,-205.30
64,-205.39
64,-205.46
64,-205.57
65,-205.61
65,-205.62
65,-205.64
65,-205.71
66,-205.81
66,-205.94
66,-206.06
67,-206.19
67,-206.18
67,-206.10
67,-205.95
67,-205.86
68,-205.74
68,-205.73
68,-205.74
68,-205.71
70,-205.54
70,-205.34
70,-205.26
70,-205.16
70,-205.04
71,-205.07
71,-205.12
71,-205.20
71,-205.25
72,-205.31
72,-205.38
72,-205.48
72,-205.59
73,-205.68
73,-205.84
73,-206.08
74,-206.23
74,-206.31
74,-206.32
74,-206.29
75,-206.20
75,-206.02
75,-205.79
75,-205.56
76,-205.45
77,-205.36
77,-205.32
77,-205.24
77,-205.14
78,-205.08
78,-205.02
78,-205.04
78,-205.12
80,-205.21
81,-205.30
81,-205.32
81,-205.29
82,-205.33
82,-205.42
82,-205.52
82,-205.61
83,-205.70
83,-205.74
83,-205.76
83,-205.85
84,-205.92
84,-205.95
84,-205.85
84,-205.70
85,-205.48
85,-205.43
85,-205.44
85,-205.39
86,-205.33
86,-205.24
86,-205.13
86,-205.02
87,-204.93
88,-204.87
88,-204.94
88,-205.11
88,-205.29
90,-205.49
90,-205.69
90,-205.80
91,-205.88
91,-205.89
91,-205.95
91,-205.95
92,-205.91
92,-205.89
92,-205.95
92,-205.98
93,-205.95
93,-205.88
93,-205.82
93,-205.73
94,-205.59
94,-205.45
94,-205.28
94,-205.18
95,-205.10
95,-205.02
95,-205.02
95,-205.00
96,-205.05
97,-205.13
97,-205.27
97,-205.45
98,-205.52
98,-205.52
98,-205.60
98,-205.75
100,-205.81
100,-205.86
100,-205.90
100,-205.91
100,-206.02
100,-206.12
100,-206.30
100,-206.56
100,-206.88
100,-207.34
100,-207.97
100,-208.60
100,-209.33
100,-210.20
100,-211.08
100,-211.94
100,-212.89
100,-213.83
100,-214.80
100,-215.97
100,-217.08
100,-218.12
100,-219.35
100,-220.60
100,-221.74
100,-223.02
100,-224.27
100,-225.53
100,-226.95
100,-228.45
100,-229.83
100,-231.25
100,-232.85
100,-234.46
100,-236.02
100,-237.70
100,-239.28
100,-240.90
100,-242.80
100,-244.45
100,-246.11
100,-247.91
100,-249.59
100,-251.49
100,-253.34
100,-255.06
100,-256.76
100,-258.44
100,-260.36
100,-262.09
100,-263.79
100,-265.66
100,-267.38
100,-269.20
100,-270.98
100,-272.65
100,-274.37
100,-276.15
100,-277.97
100,-279.63
100,-281.41
100,-283.07
100,-284.74
100,-286.60
100,-288.19
100,-289.83
100,-291.46
100,-293.23
100,-295.03
0,-295.03
1,-298.22
1,-299.61
1,-300.93
1,-302.19
2,-303.35
2,-304.24
2,-304.87
2,-305.42
2,-305.77
2,-305.96
3,-305.90
3,-305.68
3,-305.35
4,-304.82
4,-304.19
4,-303.32
5,-302.45
5,-301.48
5,-300.36
5,-299.31
6,-298.18
6,-296.91
6,-295.63
7,-294.51
7,-293.40
7,-292.37
7,-291.33
7,-290.37
7,-289.68
7,-289.10
8,-288.66
8,-288.45
8,-288.33
8,-288.46
8,-288.63
8,-288.89
8,-289.36
8,-289.95
8,-290.55
10,-291.15
10,-291.81
11,-292.43
11,-293.10
12,-293.70
12,-294.26
12,-294.68
12,-295.05
12,-295.41
13,-295.67
13,-295.86
13,-295.85
14,-295.85
14,-295.83
14,-295.79
14,-295.78
15,-295.74
15,-295.71
15,-295.66
16,-295.62
16,-295.54
16,-295.49
16,-295.50
17,-295.54
17,-295.56
17,-295.59
18,-295.53
18,-295.40
18,-295.28
18,-295.19
20,-295.11
20,-294.89
20,-294.77
21,-294.68
22,-294.55
22,-294.44
22,-294.27
23,-294.17
23,-294.14
23,-294.22
23,-294.28
24,-294.33
24,-294.41
24,-294.48
24,-294.47
25,-294.47
26,-294.52
26,-294.61
26,-294.77
27,-294.94
27,-295.06
27,-295.16
27,-295.25
28,-295.34
28,-295.45
28,-295.47
30,-295.43
30,-295.39
30,-295.26
30,-295.11
31,-295.01
31,-294.96
31,-294.86
31,-294.78
32,-294.71
33,-294.67
33,-294.66
33,-294.68
34,-294.72
35,-294.74
35,-294.72
35,-294.70
35,-294.70
36,-294.70
36,-294.85
36,-294.99
37,-295.05
37,-295.17
37,-295.18
37,-295.26
38,-295.35
38,-295.44
38,-295.51
40,-295.48
41,-295.34
41,-295.24
41,-295.07
41,-294.90
42,-294.86
42,-294.87
42,-294.84
42,-294.81
43,-294.79
43,-294.69
43,-294.68
43,-294.71
44,-294.70
44,-294.66
44,-294.63
44,-294.67
45,-294.81
45,-294.96
45,-295.06
45,-295.18
46,-295.36
46,-295.46
46,-295.49
47,-295.45
48,-295.40
48,-295.30
48,-295.20
50,-295.09
50,-295.03
50,-295.04
50,-294.99
51,-294.93
51,-294.89
51,-294.79
51,-294.73
52,-294.75
52,-294.78
52,-294.81
52,-294.87
53,-294.90
54,-294.88
54,-294.87
54,-294.85
54,-294.89
55,-295.04
55,-295.14
55,-295.20
56,-295.23
56,-295.24
56,-295.29
56,-295.29
57,-295.22
57,-295.21
57,-295.22
57,-295.21
58,-295.12
58,-295.08
58,-294.98
58,-294.78
60,-294.62
60,-294.48
60,-294.41
60,-294.46
61,-294.50
61,-294.51
61,-294.56
61,-294.60
62,-294.65
62,-294.82
62,-295.46
63,-296.65
63,-297.70
64,-298.74
64,-299.64
64,-300.40
65,-301.33
65,-302.17
66,-302.89
66,-303.51
66,-303.81
67,-304.06
68,-304.24
68,-304.21
68,-304.11
70,-304.40
70,-304.98
70,-305.43
70,-305.87
71,-306.32
71,-306.48
71,-306.53
71,-306.57
72,-306.66
72,-306.71
72,-306.95
72,-307.15
73,-307.36
73,-307.70
73,-307.87
73,-308.04
74,-308.20
74,-308.29
74,-308.31
75,-308.18
75,-308.05
75,-307.88
75,-307.76
76,-307.70
76,-307.61
76,-307.53
77,-307.46
78,-307.45
78,-307.44
78,-307.41
80,-307.39
81,-307.34
81,-307.33
81,-307.33
81,-307.44
82,-307.48
82,-307.50
82,-307.57
82,-307.67
83,-307.82
83,-307.87
83,-307.87
83,-307.89
84,-307.91
85,-307.94
85,-308.02
85,-308.07
86,-308.02
86,-308.07
86,-308.15
86,-308.15
87,-308.15
87,-308.11
87,-308.13
87,-308.15
88,-308.12
88,-308.07
88,-308.11
88,-308.26
88,-308.48
90,-308.55
90,-308.70
90,-308.60
90,-308.59
91,-308.75
91,-309.01
91,-309.19
91,-308.89
92,-308.51
93,-308.06
93,-308.07
93,-307.97
94,-308.00
94,-307.67
94,-307.24
94,-307.13
95,-307.10
95,-307.02
95,-306.89
96,-307.01
97,-307.17
97,-307.23
97,-307.35
97,-307.54
98,-307.75
98,-307.91
98,-308.19
98,-308.64
100,-309.01
100,-308.65
100,-308.36
100,-308.30
100,-308.71
100,-309.06
100,-309.49
100,-309.87
100,-310.03
100,-310.55
100,-311.18
100,-312.31
100,-313.31
100,-314.28
100,-315.59
100,-316.72
100,-318.00
100,-319.37
100,-321.00
100,-322.73
100,-324.28
100,-325.92
100,-327.47
100,-329.08
100,-331.01
100,-332.71
100,-334.47
100,-336.34
100,-338.12
100,-340.10
100,-342.05
100,-343.90
100,-345.79
100,-347.82
100,-349.90
100,-351.84
100,-353.78
100,-355.86
100,-357.77
100,-359.86
100,-362.00
100,-364.00
100,-366.04
100,-368.25
100,-370.44
100,-372.47
100,-374.71
100,-376.76
100,-378.81
100,-381.20
100,-383.27
100,-385.36
100,-387.60
100,-389.62
100,-391.79
100,-393.82
100,-396.02
100,-398.08
100,-400.19
100,-402.62
100,-404.79
100,-406.98
100,-409.26
100,-411.57
100,-413.70
100,-416.07
100,-418.27
100,-420.42
100,-422.85
100,-425.00
100,-427.06
100,-429.39
100,-431.61
100,-433.96
100,-436.27
100,-438.39
100,-440.56
100,-442.74
100,-445.33
100,-447.49
100,-449.67
100,-451.98
100,-454.18
100,-456.49
100,-458.86
100,-461.04
100,-463.21
100,-465.54
100,-467.90
100,-470.07
100,-472.45
100,-474.69
100,-476.88
100,-479.41
100,-481.64
100,-483.85
100,-486.04
100,-488.41
